"","Gender","DriverAge","CarAge","Area","Leasing","Power","Fract","Contract","Exposure","Nbclaims"
"39397",1,48,2,1,2,3,3,1,1.11,1
"39398",2,63,6,4,2,2,1,3,3.83,1
"39399",1,49,3,3,2,3,3,1,3.02,0
"39400",1,56,4,1,2,2,3,2,2.32,0
"39401",2,74,4,1,2,1,3,1,1.81,0
"39402",2,55,3,2,2,2,2,2,2.87,0
"39403",1,21,5,2,2,4,3,1,2.48,0
"39404",2,45,3,2,2,1,3,2,1.68,0
"39405",1,48,5,4,1,2,3,3,1.57,0
"39406",1,51,5,1,2,1,3,1,0.08,0
"39407",2,32,6,4,2,3,3,1,1.96,0
"39408",1,46,4,2,2,3,1,1,4.53,0
"39409",1,50,5,1,2,2,3,1,3.48,0
"39410",1,32,5,3,1,2,2,1,1.68,0
"39411",2,46,2,1,1,2,2,2,3.79,0
"39412",1,20,4,1,2,2,3,2,3.26,0
"39413",1,71,10,2,2,2,2,2,3.57,0
"39414",1,18,5,1,2,2,1,1,4.83,0
"39415",2,56,1,4,2,3,3,2,1.86,0
"39416",1,49,6,1,1,2,3,2,3.12,0
"39417",1,53,5,2,2,2,3,3,3.48,0
"39418",1,60,8,2,2,2,3,1,2.02,0
"39419",1,31,5,3,2,3,3,2,2.07,1
"39420",1,35,4,1,1,3,3,1,1.97,0
"39421",1,42,3,2,2,1,3,2,2.06,0
"39422",2,45,5,4,2,2,3,1,0.08,0
"39423",1,51,5,4,2,1,3,3,3.3,0
"39424",2,58,3,4,1,1,1,3,2.58,0
"39425",1,63,2,1,1,3,3,3,2.57,0
"39426",1,40,2,2,2,2,2,2,5.14,0
"39427",1,19,5,4,2,2,3,2,3.22,0
"39428",1,40,6,1,2,1,3,2,2.69,0
"39429",1,33,5,1,2,3,3,3,2.61,1
"39430",2,26,4,4,1,3,3,2,3.86,0
"39431",2,34,4,1,2,1,3,2,3.35,0
"39432",1,57,8,1,2,2,3,1,1.21,0
"39433",1,50,12,1,1,2,2,3,6.27,0
"39434",1,24,1,4,2,3,1,2,3.62,1
"39435",2,40,8,3,1,4,2,1,3.28,0
"39436",2,48,0,3,2,1,2,1,2.85,0
"39437",1,55,4,1,2,2,3,2,1.57,1
"39438",1,38,5,1,2,2,3,1,4.02,0
"39439",1,56,5,3,2,2,3,2,3.01,1
"39440",1,44,2,2,2,1,1,1,3.71,0
"39441",1,56,7,2,1,3,1,1,1.88,0
"39442",1,45,4,2,2,1,3,3,2.97,0
"39443",1,58,3,3,1,3,3,2,5.74,0
"39444",1,58,8,1,2,1,3,1,5.32,0
"39445",2,53,10,1,1,1,1,2,1.41,0
"39446",1,23,4,2,2,3,3,2,5.02,0
"39447",1,63,1,2,1,2,1,1,2.03,0
"39448",1,28,7,3,2,1,2,1,4.62,0
"39449",1,62,5,2,1,3,3,2,3.77,0
"39450",2,48,3,2,2,3,3,2,4.27,0
"39451",1,18,2,1,2,1,3,2,0.49,0
"39452",1,52,2,3,2,2,3,2,3.52,0
"39453",2,51,4,1,1,4,3,2,2.01,0
"39454",1,24,6,4,2,1,3,2,2.64,0
"39455",2,18,4,1,2,1,3,2,2.52,0
"39456",1,49,0,4,2,1,1,2,1.57,0
"39457",1,53,8,4,2,2,3,2,2.02,0
"39458",1,30,5,2,1,2,1,1,2.59,0
"39459",2,69,0,3,2,3,3,2,6.61,0
"39460",1,36,2,2,2,1,3,1,1.85,0
"39461",2,68,6,2,2,2,3,2,1.69,0
"39462",1,35,4,2,1,3,3,2,1.29,0
"39463",1,58,4,2,1,3,3,1,3.52,0
"39464",2,33,1,2,1,2,3,2,3.87,0
"39465",2,19,4,1,2,3,3,2,2.66,1
"39466",1,42,7,2,1,3,3,3,4.53,0
"39467",2,43,4,3,2,1,3,3,4.3,0
"39468",1,69,6,2,1,2,3,2,3.16,0
"39469",1,23,4,3,2,1,2,3,4,0
"39470",2,49,4,2,2,2,1,3,4.24,0
"39471",1,22,2,3,2,2,2,1,4.98,0
"39472",1,37,8,4,2,4,3,1,3.07,0
"39473",1,75,4,1,1,1,2,3,3.76,1
"39474",1,67,3,4,2,2,2,2,2.39,0
"39475",1,39,9,1,2,2,1,1,0.08,0
"39476",1,23,2,1,2,2,3,2,0.08,0
"39477",1,47,0,3,2,2,3,2,2.95,0
"39478",1,52,4,2,2,2,2,3,2.43,0
"39479",2,48,0,4,1,3,3,1,1.45,0
"39480",1,18,5,3,1,1,3,2,1.62,0
"39481",1,42,2,2,2,3,3,2,2.32,0
"39482",2,33,8,3,2,3,2,1,3.04,0
"39483",1,56,7,3,1,2,1,2,0.55,0
"39484",2,57,5,1,2,2,3,2,2.4,0
"39485",1,52,9,3,2,1,1,1,3.54,0
"39486",1,53,0,4,1,3,3,1,2.22,0
"39487",1,44,2,1,1,3,3,2,1.11,0
"39488",1,55,6,1,2,1,1,1,2.6,0
"39489",1,49,1,2,1,1,3,2,2.5,0
"39490",2,45,5,1,2,2,3,1,4.2,0
"39491",1,46,4,1,1,3,3,2,3.17,0
"39492",2,38,5,2,2,3,3,1,3.87,0
"39493",1,34,7,3,2,1,3,2,2.88,0
"39494",1,55,2,3,1,2,3,1,2.07,0
"39495",2,35,0,1,2,1,2,1,5.23,0
"39496",2,68,2,3,2,2,3,1,0.32,0
"39497",1,55,5,2,2,3,1,1,3.31,0
"39498",2,40,4,2,2,3,2,2,5.33,1
"39499",1,51,4,2,2,2,2,2,3.86,0
"39500",2,53,5,1,2,2,1,2,2.81,0
"39501",2,39,7,4,1,2,3,3,2.06,0
"39502",1,60,12,3,2,4,3,3,1.56,0
"39503",2,40,8,2,1,1,3,1,3.84,0
"39504",1,51,0,3,1,1,3,2,2.02,0
"39505",2,57,5,2,2,3,3,2,0.08,0
"39506",2,25,4,2,2,2,2,1,2.75,0
"39507",2,27,13,4,1,2,3,2,2.03,0
"39508",2,53,7,2,2,3,3,2,4.19,0
"39509",1,25,7,4,1,2,2,3,2.92,0
"39510",1,42,5,1,2,2,2,2,7.46,0
"39511",2,32,0,3,2,1,1,2,4.45,0
"39512",1,30,2,2,2,2,2,1,5.47,1
"39513",1,26,7,1,2,3,3,2,2.13,0
"39514",1,44,0,2,2,4,3,2,3.78,0
"39515",1,27,2,1,2,1,3,2,4.09,1
"39516",1,42,3,3,2,3,2,2,5.01,0
"39517",2,18,6,3,2,2,1,2,2.48,0
"39518",1,43,4,2,1,2,3,1,1.53,0
"39519",1,18,8,3,1,2,3,2,5.9,0
"39520",2,68,7,3,2,3,3,2,4.31,0
"39521",2,66,2,4,2,1,1,1,3.29,0
"39522",2,45,1,1,2,4,3,3,2.64,0
"39523",1,32,3,1,2,1,3,3,4.5,0
"39524",1,32,5,3,1,3,3,3,2.88,0
"39525",1,18,3,3,2,1,1,2,2.57,0
"39526",2,46,8,3,2,2,1,2,0.09,0
"39527",2,36,1,3,1,2,1,2,4.76,0
"39528",2,48,3,1,1,2,1,3,4.62,0
"39529",1,54,3,1,2,2,1,2,3.75,1
"39530",1,53,7,1,2,3,2,3,2.2,0
"39531",1,29,8,3,1,4,3,2,4.26,0
"39532",2,42,11,2,1,2,2,1,3.13,0
"39533",1,55,3,3,1,1,3,2,2.83,0
"39534",2,44,2,1,2,2,1,2,3,0
"39535",1,32,8,2,1,1,3,3,2.53,0
"39536",1,49,1,2,2,2,3,2,3.48,0
"39537",2,34,4,1,1,3,2,1,0.08,0
"39538",1,32,5,2,1,3,3,2,5.14,0
"39539",2,34,3,2,2,4,3,2,1.86,0
"39540",1,62,4,2,1,3,3,2,0.81,0
"39541",1,61,0,1,2,1,2,2,4.39,0
"39542",2,29,9,4,1,1,3,1,2.27,0
"39543",1,20,6,2,2,3,1,2,3.38,0
"39544",1,37,3,3,2,2,3,1,2.41,0
"39545",1,33,7,1,2,3,3,2,4.88,0
"39546",1,31,2,1,2,3,3,2,4.85,0
"39547",2,51,8,1,2,2,3,3,1.56,0
"39548",1,53,2,1,2,2,1,3,4.1,0
"39549",1,55,3,4,1,4,3,3,2.9,0
"39550",1,38,6,2,2,1,3,3,6.49,0
"39551",1,31,6,1,1,2,3,3,0.38,0
"39552",1,60,8,3,2,4,3,2,2.79,0
"39553",1,32,9,2,1,2,3,1,1.53,0
"39554",1,18,5,4,2,1,3,2,2.86,0
"39555",1,33,9,3,2,3,1,2,1.75,0
"39556",1,54,3,3,2,2,3,1,3.85,0
"39557",1,70,6,1,2,3,3,3,4.04,0
"39558",1,43,2,3,1,3,3,1,2.01,0
"39559",2,31,0,1,2,2,3,2,3.26,0
"39560",1,35,4,3,2,1,3,3,2.9,0
"39561",1,71,6,3,2,2,3,1,4.47,0
"39562",2,18,5,2,2,2,2,1,3.04,0
"39563",2,56,10,1,1,3,3,1,0.66,0
"39564",2,50,1,2,2,4,3,3,2.14,0
"39565",1,52,2,4,2,2,3,2,3.92,0
"39566",1,49,4,2,1,3,2,3,2.42,0
"39567",1,44,5,2,1,2,1,2,1.6,0
"39568",2,63,5,3,1,1,3,2,4.5,0
"39569",1,59,1,3,1,2,3,1,2.4,0
"39570",1,44,7,2,1,3,3,2,4.16,0
"39571",1,49,3,2,2,4,2,2,3.92,0
"39572",1,51,7,1,2,3,3,3,3.3,0
"39573",1,48,5,1,2,3,3,1,3.53,0
"39574",2,46,8,2,2,3,2,1,5.24,0
"39575",2,38,5,3,2,1,3,1,2.31,0
"39576",2,56,6,4,1,1,3,2,3.19,0
"39577",1,46,8,2,1,3,3,2,3.44,0
"39578",1,53,3,1,2,4,3,1,4.26,0
"39579",2,55,9,3,1,3,1,2,2.8,1
"39580",1,42,5,1,1,2,3,2,1.59,0
"39581",2,61,8,3,2,3,3,1,4.83,0
"39582",2,26,6,2,2,3,3,2,4.87,3
"39583",1,26,2,3,2,3,1,2,2.09,0
"39584",2,48,6,4,2,3,3,1,3.56,0
"39585",1,39,6,2,2,4,3,2,2.16,0
"39586",1,43,7,1,1,3,3,1,3.97,0
"39587",1,60,9,2,2,1,3,2,1.25,0
"39588",1,20,3,4,2,2,3,3,3.36,0
"39589",1,40,6,4,2,1,3,2,5.31,0
"39590",1,82,2,4,2,1,2,2,2.88,0
"39591",1,49,4,3,2,4,3,2,3.22,0
"39592",1,39,7,3,1,1,2,2,4.08,0
"39593",1,38,0,4,2,2,2,1,5.13,0
"39594",1,50,5,2,2,4,3,3,4.68,0
"39595",1,69,11,3,2,1,3,2,2.99,0
"39596",1,67,3,1,2,1,3,2,2.68,0
"39597",2,62,4,1,2,1,3,1,1.18,0
"39598",1,23,6,1,1,2,3,2,4.76,0
"39599",2,52,2,1,2,3,3,2,1.39,0
"39600",2,50,5,2,2,2,3,1,4.55,0
"39601",1,57,4,3,2,1,2,2,4.89,0
"39602",1,32,6,2,1,2,3,1,4,0
"39603",1,18,6,3,2,3,3,2,1.39,0
"39604",2,40,6,3,2,2,3,3,0.23,0
"39605",1,44,9,2,1,2,1,2,4.97,0
"39606",1,48,7,3,2,2,1,2,1.66,0
"39607",2,54,6,1,2,4,3,2,3.84,1
"39608",1,25,2,3,2,1,3,2,3.52,0
"39609",1,34,1,4,2,2,3,3,5.68,0
"39610",2,25,5,2,1,2,1,2,4.46,0
"39611",2,53,5,4,1,3,2,2,2.13,0
"39612",1,37,8,2,2,3,3,3,3.04,0
"39613",2,40,6,2,2,3,3,1,1.53,0
"39614",1,56,5,2,2,3,3,3,4,0
"39615",2,26,7,2,2,2,3,1,3.29,0
"39616",2,43,8,2,2,3,3,1,0.87,0
"39617",1,37,3,3,2,1,3,2,0.76,1
"39618",2,48,1,1,2,1,1,2,2.52,0
"39619",2,40,8,1,1,1,3,3,4.27,0
"39620",2,73,11,2,2,3,3,1,3.61,0
"39621",1,52,7,2,2,4,1,1,0.08,0
"39622",1,24,6,4,2,1,3,2,1.12,0
"39623",1,52,4,1,2,2,1,1,4.09,1
"39624",2,56,11,4,2,2,1,2,2.48,0
"39625",1,46,4,4,2,4,3,2,6.2,0
"39626",1,46,1,1,2,2,1,1,0.08,0
"39627",1,30,7,1,2,1,3,3,1.53,0
"39628",2,55,3,3,1,3,1,2,2.13,0
"39629",1,41,5,2,2,2,3,1,4.28,0
"39630",1,43,5,1,1,1,1,2,2.95,0
"39631",2,51,4,4,2,3,2,2,2.07,0
"39632",2,21,5,2,2,2,3,3,2.75,0
"39633",2,56,4,1,2,1,3,2,0.71,0
"39634",2,20,8,1,2,3,3,1,3.53,0
"39635",1,50,7,2,2,2,3,2,1.3,0
"39636",2,69,5,1,1,1,2,2,4.32,0
"39637",1,58,4,3,2,1,3,1,2.69,0
"39638",2,18,3,4,2,4,1,2,2.67,0
"39639",1,24,0,2,2,3,1,2,5.23,0
"39640",1,18,2,2,2,3,2,3,2.4,0
"39641",1,26,3,1,2,2,2,1,3.96,0
"39642",2,32,2,2,2,3,2,2,2.61,0
"39643",1,40,4,2,1,2,2,2,5.88,0
"39644",1,48,3,2,2,2,2,2,4.99,0
"39645",2,41,9,3,2,3,3,3,1.92,0
"39646",2,26,5,1,2,1,1,3,1.86,0
"39647",1,44,2,1,1,3,1,3,5.35,1
"39648",2,38,4,2,2,3,1,2,4.39,0
"39649",1,46,5,2,2,2,2,1,3.72,0
"39650",1,35,6,2,2,1,1,1,0.08,0
"39651",2,47,5,3,2,3,1,2,4.22,0
"39652",2,40,6,2,1,4,2,2,4.4,0
"39653",1,33,7,1,2,3,3,2,4.57,0
"39654",2,45,4,1,1,3,3,1,3.72,0
"39655",1,36,8,3,2,1,3,2,2.56,0
"39656",1,32,7,2,2,4,3,2,5.4,0
"39657",1,24,3,1,2,2,2,2,1.83,0
"39658",2,58,3,3,2,1,3,2,5.87,0
"39659",1,35,4,1,2,4,3,1,2.3,0
"39660",1,19,8,1,2,4,3,2,2.37,0
"39661",1,28,8,1,2,3,1,3,4,0
"39662",1,41,1,1,1,1,3,3,2.99,0
"39663",2,59,10,2,1,1,2,2,1.59,0
"39664",1,22,7,4,2,3,3,1,0.22,0
"39665",1,36,9,2,2,1,1,3,2.43,0
"39666",1,43,9,2,2,3,1,3,2.68,0
"39667",1,47,11,2,2,4,3,1,3.56,0
"39668",2,48,4,2,2,1,3,2,1.75,0
"39669",2,49,8,3,1,3,2,1,1.94,0
"39670",1,69,6,3,2,1,3,2,1.18,0
"39671",2,36,6,1,2,1,3,2,3.19,0
"39672",1,29,3,3,1,3,2,2,3.16,0
"39673",1,29,6,2,2,3,3,2,4.74,0
"39674",2,39,7,2,1,1,3,1,2.25,0
"39675",2,63,6,2,2,2,1,2,5.43,0
"39676",2,65,4,1,2,3,3,1,4.43,0
"39677",1,30,7,2,1,3,2,1,3.88,0
"39678",1,58,11,2,2,3,1,2,2.01,0
"39679",2,29,5,2,2,3,3,1,1.69,0
"39680",1,38,4,3,2,3,3,3,2.41,0
"39681",1,52,1,4,1,3,3,2,0.33,0
"39682",1,26,9,2,2,2,2,1,2.51,0
"39683",2,73,2,2,2,2,1,3,0.56,0
"39684",1,67,4,1,2,1,3,2,3.45,0
"39685",1,46,3,3,2,2,3,1,0.08,0
"39686",2,35,2,2,2,1,2,1,3.5,0
"39687",2,39,4,4,1,1,2,2,2.05,0
"39688",1,20,3,1,1,3,2,2,2.55,0
"39689",2,35,4,4,2,2,2,1,3.9,0
"39690",1,72,5,1,2,3,1,1,3.92,0
"39691",1,61,2,3,1,2,3,2,3.92,0
"39692",2,52,0,2,1,2,3,2,3.32,0
"39693",1,33,9,2,2,1,3,2,1.5,0
"39694",1,46,5,1,2,3,2,2,1.49,0
"39695",2,47,11,1,1,2,1,2,1.94,0
"39696",2,56,6,3,1,2,2,3,5.14,0
"39697",2,40,6,2,2,1,3,2,3.22,0
"39698",1,37,8,2,2,2,3,1,4.21,0
"39699",1,33,6,3,2,3,3,1,3.27,0
"39700",1,26,8,1,2,3,3,2,4.04,0
"39701",1,59,2,1,2,2,1,2,2.53,0
"39702",2,40,2,3,2,2,3,2,2.71,0
"39703",2,48,6,1,2,2,1,2,1.62,0
"39704",1,44,2,3,2,1,2,1,4.06,0
"39705",2,45,5,3,1,3,3,1,2.77,0
"39706",1,33,7,3,2,1,2,1,0.23,0
"39707",2,36,5,3,2,2,2,1,1.81,0
"39708",1,41,3,3,2,3,2,2,2.84,0
"39709",2,46,5,2,2,1,2,3,3.74,0
"39710",1,36,5,1,2,4,3,2,3.33,0
"39711",1,26,4,4,2,3,3,3,0.75,0
"39712",1,49,6,2,2,2,1,1,0.08,0
"39713",2,44,2,4,2,2,2,2,2.75,0
"39714",2,41,5,1,2,3,3,1,0.08,0
"39715",2,41,3,2,2,2,3,1,3.75,0
"39716",1,22,9,2,2,4,3,1,2.94,0
"39717",2,51,6,3,1,1,3,2,2.97,0
"39718",2,34,6,1,2,2,3,2,4.72,0
"39719",2,65,8,2,2,3,3,2,1.06,0
"39720",1,52,11,3,2,3,3,2,2.51,0
"39721",1,41,6,4,2,2,2,2,3.63,0
"39722",2,55,5,2,1,1,3,1,2.8,0
"39723",2,36,8,1,2,2,1,2,3.08,0
"39724",1,50,2,1,2,1,2,3,3.7,0
"39725",2,74,10,4,1,2,2,2,2.37,0
"39726",1,32,4,3,1,2,3,1,3.09,0
"39727",1,34,4,3,2,2,3,1,1.67,0
"39728",1,55,11,2,2,1,1,2,2.82,0
"39729",2,43,2,2,2,3,3,2,4.47,0
"39730",1,25,8,3,2,2,3,1,4.95,0
"39731",2,28,0,3,1,2,3,1,4.72,0
"39732",1,56,4,3,2,1,3,1,2.98,0
"39733",1,33,8,1,2,3,2,2,0.97,0
"39734",1,38,7,4,2,4,1,2,5.26,1
"39735",2,19,5,4,2,3,3,2,4.24,0
"39736",2,20,6,2,2,2,2,2,1.07,0
"39737",2,39,7,2,1,4,3,1,2.02,0
"39738",1,66,4,2,2,2,3,3,1.46,0
"39739",2,53,10,1,1,3,2,2,0.69,0
"39740",2,56,0,4,2,2,1,2,2.62,0
"39741",1,29,2,2,2,3,3,2,2.23,0
"39742",2,32,10,4,2,1,2,1,1.94,0
"39743",1,43,5,1,2,3,3,2,3.16,0
"39744",1,28,7,1,1,3,2,1,1.51,0
"39745",1,29,2,2,1,3,3,1,4.23,0
"39746",1,55,7,2,2,1,3,2,4.83,0
"39747",1,32,3,1,1,4,1,1,4.3,0
"39748",1,36,1,3,1,3,3,1,1.46,0
"39749",1,44,5,1,2,2,3,3,0.17,0
"39750",1,18,10,2,1,2,1,2,4.28,0
"39751",2,55,9,2,1,4,3,2,4.31,0
"39752",1,50,5,4,2,4,3,2,4.51,0
"39753",2,61,6,2,1,2,1,1,4.63,0
"39754",1,22,7,3,2,2,3,3,6.29,0
"39755",1,46,3,3,2,2,3,2,0.08,0
"39756",1,38,7,2,2,3,1,3,3.93,0
"39757",1,18,4,1,2,1,3,2,4.35,0
"39758",2,62,7,2,1,1,3,2,4.19,0
"39759",1,40,4,1,1,2,1,2,3.56,0
"39760",1,38,6,3,2,1,3,1,3.24,1
"39761",1,70,6,3,2,2,3,2,2.98,1
"39762",1,51,4,1,2,3,2,3,3.26,0
"39763",1,23,4,1,2,3,3,3,7.16,0
"39764",1,40,4,2,2,4,3,2,2.62,1
"39765",1,62,1,1,2,3,2,2,3.46,0
"39766",2,45,2,3,1,3,3,2,2.78,0
"39767",1,48,10,3,2,3,1,1,2.41,0
"39768",2,27,6,3,1,2,3,2,4.32,0
"39769",2,59,7,1,1,2,3,2,4.77,1
"39770",2,35,0,2,2,3,1,3,1.97,1
"39771",1,40,11,2,1,2,3,1,7.46,0
"39772",2,45,3,1,2,2,1,1,4.4,0
"39773",2,48,5,2,1,2,2,1,3.04,0
"39774",2,34,4,3,1,2,3,3,2.99,0
"39775",1,40,5,1,2,2,3,2,2.15,0
"39776",1,59,6,1,2,3,3,1,0.74,0
"39777",2,23,6,3,2,2,1,1,3.9,0
"39778",2,19,4,4,2,2,3,2,6.45,0
"39779",1,35,5,2,1,3,3,1,0.88,0
"39780",2,55,4,3,2,4,3,2,5.12,0
"39781",1,36,1,2,2,4,3,1,3.62,0
"39782",2,52,10,4,2,1,1,3,1.75,0
"39783",1,25,11,2,2,2,3,1,5.16,1
"39784",1,52,2,3,2,4,3,3,3.32,0
"39785",1,33,4,1,1,1,3,1,4.61,0
"39786",2,62,8,2,2,4,3,3,2.1,0
"39787",2,46,4,3,1,3,2,1,3.7,0
"39788",2,39,6,1,2,3,3,2,2.28,0
"39789",2,37,5,3,1,2,2,3,3.61,0
"39790",1,36,4,2,2,1,3,3,1.61,0
"39791",2,55,2,1,2,4,3,2,3.45,0
"39792",1,21,5,3,1,4,3,3,2.53,0
"39793",1,41,4,4,2,3,1,2,3.88,0
"39794",2,29,8,2,1,2,1,2,1.33,0
"39795",2,67,3,1,2,2,3,2,4.03,0
"39796",2,41,0,3,1,4,1,2,2.35,0
"39797",2,66,6,3,2,3,3,1,3.9,0
"39798",1,36,6,2,2,2,3,2,2.5,0
"39799",1,37,1,3,1,2,3,3,1.86,0
"39800",1,38,9,4,2,1,2,1,4.51,0
"39801",1,26,2,1,2,1,3,1,3,0
"39802",2,54,3,2,2,3,3,1,3.18,0
"39803",2,49,4,2,2,1,3,2,2.68,0
"39804",2,37,5,1,1,2,3,1,2.53,0
"39805",1,18,5,3,2,3,2,1,1.46,0
"39806",2,74,4,2,2,2,3,2,6.38,0
"39807",1,42,1,4,2,4,3,2,2.88,0
"39808",1,76,4,2,2,2,1,1,3.71,0
"39809",1,60,6,1,2,2,3,2,1.17,0
"39810",2,35,5,2,2,2,3,2,4.28,0
"39811",1,33,3,3,1,2,3,2,3.02,0
"39812",2,69,6,2,2,2,3,2,1.96,0
"39813",1,43,6,2,1,2,3,2,2.13,1
"39814",1,44,3,3,2,2,1,1,1.41,0
"39815",1,47,2,1,2,2,3,3,3.29,0
"39816",1,49,5,4,2,3,2,2,1.49,0
"39817",2,50,5,1,2,1,3,1,3.11,0
"39818",1,48,5,1,2,2,2,1,2.01,0
"39819",1,33,10,1,2,3,3,2,3.37,0
"39820",2,58,2,3,1,1,3,2,2.19,0
"39821",2,31,7,2,2,3,3,2,4.65,0
"39822",1,33,0,1,2,2,3,2,5.51,0
"39823",2,46,1,3,1,3,3,1,6.14,0
"39824",1,44,7,2,2,2,2,2,4.44,0
"39825",1,24,4,2,1,2,1,1,3.85,0
"39826",1,18,3,3,2,4,3,2,0.08,0
"39827",2,30,3,4,1,2,1,2,3.79,1
"39828",2,67,2,3,2,3,3,1,1.27,0
"39829",2,54,4,1,2,1,1,1,4.56,0
"39830",2,21,0,3,2,2,3,2,0.91,0
"39831",2,55,3,1,2,3,3,2,5.84,0
"39832",1,38,3,1,1,4,3,3,5.66,0
"39833",1,63,2,2,1,2,1,1,2.01,0
"39834",2,40,3,2,2,2,3,1,2.8,0
"39835",1,40,5,3,1,2,3,2,2.86,1
"39836",2,39,0,1,2,1,3,3,5.17,0
"39837",2,67,10,2,1,3,1,2,3.86,0
"39838",1,24,5,1,1,2,2,2,5.21,0
"39839",1,53,3,1,1,2,3,1,5.11,0
"39840",1,32,6,4,1,2,2,2,2.63,0
"39841",2,59,5,3,2,2,1,1,3.94,0
"39842",1,23,7,1,2,4,3,2,4.14,0
"39843",1,55,5,4,1,2,3,3,3.93,0
"39844",2,45,1,3,2,4,2,2,4.09,0
"39845",2,69,7,2,2,3,2,1,2.62,0
"39846",1,57,6,4,2,3,3,3,1.8,0
"39847",1,36,3,4,2,2,3,2,3.04,0
"39848",1,29,5,3,1,2,3,1,3.72,0
"39849",1,67,0,2,2,4,3,3,4.55,0
"39850",2,35,6,2,1,3,3,2,4.71,0
"39851",2,53,6,3,2,3,3,2,4.09,0
"39852",1,21,9,1,1,3,3,2,0.8,0
"39853",1,63,5,3,1,3,3,2,3.56,0
"39854",2,44,9,1,1,2,2,2,2.84,0
"39855",1,47,1,3,1,1,3,2,5.19,0
"39856",2,55,4,3,2,1,3,2,5.53,1
"39857",2,43,3,1,2,1,1,2,2.66,0
"39858",1,37,1,4,1,1,1,2,1.72,0
"39859",1,41,9,1,1,1,3,2,4.95,1
"39860",2,69,6,1,2,3,1,2,4.07,0
"39861",1,40,3,4,1,1,3,2,3.16,0
"39862",1,40,6,1,2,2,3,2,2.46,0
"39863",2,51,7,1,2,3,1,3,3.47,0
"39864",1,54,4,1,2,3,1,2,2.22,0
"39865",2,52,4,1,2,2,3,3,1.67,0
"39866",1,22,6,1,2,2,3,2,3.64,0
"39867",2,48,5,2,2,2,1,2,3.7,0
"39868",1,41,3,2,2,4,2,2,1.29,0
"39869",1,74,5,3,1,3,3,2,1.43,0
"39870",1,81,2,2,2,3,2,2,3.82,1
"39871",2,54,7,3,2,1,3,1,1.92,0
"39872",1,34,4,3,1,3,3,2,3.16,1
"39873",1,50,2,2,2,1,3,1,0.72,0
"39874",1,26,3,2,2,2,1,2,2.32,0
"39875",1,30,8,3,2,3,3,1,2.87,0
"39876",1,39,2,3,2,3,3,2,4.67,0
"39877",1,27,8,1,1,1,3,3,3.03,1
"39878",1,59,8,4,2,2,3,1,0.26,0
"39879",1,35,4,3,2,2,3,1,7,0
"39880",2,60,4,3,1,2,3,2,4.22,0
"39881",1,26,5,2,1,2,3,1,3.76,1
"39882",2,39,4,4,1,4,3,1,2.71,0
"39883",2,60,4,2,1,1,2,3,4.96,0
"39884",1,81,6,3,2,2,3,2,4.94,0
"39885",1,29,3,3,2,3,3,1,4.81,0
"39886",1,34,6,2,1,2,3,2,5.82,0
"39887",2,39,5,3,1,3,3,2,4.02,0
"39888",2,28,7,3,2,2,2,1,3.23,0
"39889",2,29,4,2,2,3,1,1,4.19,0
"39890",2,55,5,1,2,1,3,2,2.35,0
"39891",2,21,7,1,2,1,3,1,2.34,0
"39892",2,18,5,1,1,2,3,2,5.03,0
"39893",1,63,8,3,2,3,2,2,3.74,0
"39894",2,38,6,1,2,4,3,2,3.05,0
"39895",1,50,5,2,1,2,3,2,1.86,0
"39896",1,26,1,2,2,4,3,2,1.95,0
"39897",1,52,1,2,1,2,1,3,3.66,0
"39898",2,58,6,3,1,2,2,1,2.32,0
"39899",1,36,6,3,2,1,3,3,3.94,0
"39900",1,48,4,1,1,2,3,1,3.18,0
"39901",1,24,0,1,2,2,1,3,4.56,0
"39902",2,54,4,4,2,2,1,2,2.27,0
"39903",1,72,9,3,2,2,3,1,2.65,0
"39904",1,58,4,3,2,1,1,2,1.73,0
"39905",2,70,10,3,2,1,3,1,1.97,0
"39906",2,18,0,4,2,2,2,3,4.69,0
"39907",1,32,6,3,1,3,1,2,3.94,0
"39908",1,34,4,1,1,1,3,3,1.79,0
"39909",2,56,5,4,2,1,3,1,3.14,0
"39910",2,51,4,3,2,2,2,1,0.39,0
"39911",2,58,4,4,2,3,2,3,3.7,0
"39912",2,28,0,2,2,2,3,2,3.75,0
"39913",1,18,7,2,2,1,3,2,0.68,0
"39914",2,52,5,4,1,2,3,2,2.57,0
"39915",2,39,6,2,2,2,1,1,2.82,0
"39916",1,52,5,3,2,2,2,2,6.08,0
"39917",2,18,2,1,2,4,1,2,0.25,0
"39918",2,29,9,1,1,2,3,3,1.62,0
"39919",2,32,9,1,1,1,3,1,0.08,0
"39920",1,47,6,2,1,2,3,2,4.03,0
"39921",1,54,8,2,2,4,3,2,1.54,0
"39922",1,55,2,4,1,2,3,1,5.17,0
"39923",1,49,7,3,2,2,3,3,3.87,0
"39924",1,18,6,2,2,4,2,3,2.69,1
"39925",2,50,12,2,1,2,2,3,1.31,0
"39926",2,38,6,2,2,4,3,1,2.78,0
"39927",2,74,6,3,1,3,3,2,4.67,0
"39928",1,61,6,2,2,2,2,1,3.78,0
"39929",1,39,5,2,2,2,3,2,4.99,0
"39930",2,65,9,2,1,3,3,2,3.53,0
"39931",2,42,3,4,1,1,3,2,0.65,0
"39932",2,43,7,1,2,2,3,1,4.57,0
"39933",1,58,0,4,2,3,3,2,4.62,0
