"","Gender","DriverAge","CarAge","Area","Leasing","Power","Fract","Contract","Exposure"
"14652",2,45,4,1,2,2,2,2,3.51
"14653",1,58,4,3,2,2,1,2,3.49
"14654",1,26,5,1,2,4,3,1,5
"14655",1,40,6,2,2,1,3,1,3.41
"14656",2,48,8,1,1,2,2,2,4.31
"14657",2,39,7,4,2,2,3,2,1.41
"14658",1,38,3,3,2,2,3,2,0.92
"14659",1,25,6,2,2,2,3,1,4.69
"14660",1,29,5,1,1,2,3,2,1.64
"14661",2,55,3,3,1,3,1,2,3.56
"14662",2,61,5,3,2,3,1,1,2.9
"14663",2,30,5,3,2,4,3,2,5.61
"14664",1,36,8,2,2,1,3,2,4.19
"14665",2,37,6,3,1,1,3,2,3.5
"14666",1,38,2,2,2,2,3,2,3.18
"14667",2,31,9,4,1,1,1,2,2.35
"14668",2,57,4,3,2,2,3,2,0.08
"14669",1,24,4,2,2,4,3,1,5.58
"14670",1,43,4,3,2,3,2,3,2.63
"14671",1,59,5,3,2,2,3,3,1.99
"14672",1,19,4,3,1,3,2,2,3.36
"14673",1,36,4,3,1,2,3,2,1.81
"14674",2,59,0,1,1,2,3,1,3.12
"14675",1,50,3,2,2,2,3,1,3.58
"14676",1,52,7,2,2,3,3,2,2.61
"14677",1,58,5,1,2,2,2,2,1.22
"14678",2,48,3,1,2,2,2,1,3.91
"14679",1,49,4,2,2,3,2,2,5.71
"14680",2,58,2,3,2,1,1,2,1.6
"14681",1,35,3,3,2,3,3,1,3.66
"14682",1,51,1,1,1,2,3,2,2.62
"14683",1,53,5,2,2,3,3,1,3.26
"14684",1,40,7,4,2,3,2,1,1.76
"14685",1,41,2,3,1,1,1,2,0.31
"14686",1,22,1,2,2,1,3,2,1.92
"14687",1,39,2,2,2,4,3,3,0.95
"14688",2,36,4,4,2,4,3,1,2.31
"14689",2,26,1,3,1,2,2,2,3
"14690",1,56,9,1,2,2,3,1,3.43
"14691",1,45,1,3,2,2,3,3,3.21
"14692",2,35,4,1,2,1,3,1,1.22
"14693",2,40,8,2,2,2,3,3,3.26
"14694",2,82,4,3,2,2,3,3,5.31
"14695",1,59,4,2,2,2,2,2,0.36
"14696",1,20,4,4,2,1,3,1,3
"14697",1,39,5,4,2,2,3,2,4.53
"14698",1,50,3,4,2,3,3,1,1.85
"14699",1,51,0,1,2,2,1,2,0.49
"14700",1,45,8,2,2,4,3,2,2.9
"14701",1,18,6,1,2,3,3,2,2.02
"14702",1,26,5,1,2,2,3,2,2.14
"14703",1,47,7,1,2,2,3,3,3.4
"14704",2,69,7,2,2,3,2,2,1.87
"14705",1,38,10,1,1,3,3,2,0.82
"14706",1,41,1,2,2,3,1,2,2.26
"14707",1,33,4,3,1,2,3,2,3.03
"14708",1,39,1,2,1,1,2,2,2.36
"14709",1,25,7,3,2,2,3,1,1.36
"14710",2,47,8,2,2,2,3,3,1.18
"14711",1,55,5,2,2,2,3,3,5.51
"14712",2,56,9,2,2,4,2,3,0.97
"14713",1,35,8,2,2,2,1,2,1.66
"14714",1,35,7,4,2,2,3,1,0.34
"14715",1,39,10,4,2,1,1,3,4.14
"14716",1,21,6,4,2,2,2,2,3.16
"14717",1,57,8,2,2,2,1,2,4.06
"14718",2,70,9,3,1,3,3,2,0.08
"14719",2,36,7,3,1,2,2,2,1.24
"14720",2,35,5,3,1,3,3,2,1.9
"14721",1,34,6,4,2,3,3,1,0.23
"14722",2,62,6,4,1,2,1,2,2.19
"14723",1,38,3,1,2,3,3,2,4.87
"14724",2,26,5,1,2,4,2,1,2.27
"14725",2,47,4,1,1,2,3,2,3.32
"14726",1,69,5,3,1,3,3,2,4.81
"14727",2,32,4,4,1,3,1,1,1.57
"14728",2,75,4,4,1,2,3,1,1.42
"14729",1,31,0,2,1,2,2,2,0.38
"14730",2,48,0,1,1,2,3,2,1.4
"14731",2,58,6,3,2,1,2,2,5.1
"14732",1,18,5,2,2,2,3,3,2.45
"14733",1,29,5,2,2,2,3,1,2.26
"14734",2,40,0,1,2,2,3,3,1.41
"14735",1,52,5,1,2,2,3,2,2.14
"14736",2,64,5,3,2,2,3,1,1.48
"14737",1,27,6,1,2,3,3,1,3.51
"14738",1,32,3,1,2,2,3,2,0.49
"14739",2,45,4,1,1,2,3,3,3.88
"14740",1,50,7,1,2,4,3,2,2.87
"14741",1,43,4,1,2,3,2,1,2.2
"14742",1,50,6,1,1,2,2,3,1.38
"14743",1,65,8,4,2,2,3,2,2.54
"14744",2,61,3,1,2,1,3,2,3.98
"14745",2,43,6,3,2,1,2,1,2.57
"14746",1,42,5,1,2,1,3,2,1.9
"14747",1,55,6,3,2,2,3,1,2.87
"14748",1,18,7,1,2,3,2,3,3.72
"14749",1,43,1,2,2,3,1,2,1.86
"14750",1,53,8,3,1,2,1,2,2.8
"14751",1,40,7,1,2,2,2,1,3.59
"14752",2,82,3,4,2,3,3,3,2.89
"14753",2,28,3,3,1,2,2,2,2.91
"14754",2,28,5,1,2,2,3,1,3.86
"14755",2,29,3,2,2,4,2,2,2.29
"14756",1,51,5,3,2,2,2,2,2.27
"14757",1,39,3,2,2,2,1,2,5.41
"14758",1,41,3,2,2,2,2,2,2.94
"14759",1,18,2,2,1,3,3,1,1.08
"14760",1,33,8,4,2,2,2,3,4.36
"14761",1,56,3,1,2,3,3,3,2.4
"14762",1,46,6,3,2,2,3,2,5.79
"14763",2,79,9,3,1,3,1,2,3.89
"14764",1,68,4,4,2,1,3,2,2.92
"14765",1,45,5,3,2,3,2,3,3.56
"14766",2,18,7,4,2,3,3,1,1.45
"14767",2,38,4,3,2,3,1,1,0.89
"14768",1,42,8,2,2,3,3,1,1.96
"14769",2,47,0,2,1,3,2,1,3.52
"14770",1,59,8,1,2,3,2,2,3.61
"14771",1,62,7,3,2,1,3,2,2.1
"14772",1,45,0,1,2,2,3,1,0.08
"14773",1,59,3,4,2,3,2,1,0.08
"14774",1,44,7,4,2,3,2,1,3.17
"14775",1,33,5,3,1,2,2,1,1.68
"14776",1,81,7,2,1,3,2,1,2.83
"14777",2,43,5,1,1,4,2,3,3.35
"14778",1,43,7,4,2,2,3,2,0.18
"14779",2,48,4,1,2,1,3,2,5.97
"14780",2,45,2,4,2,2,2,2,1.4
"14781",1,70,6,3,1,4,2,2,1.69
"14782",1,47,6,2,1,3,3,1,2.61
"14783",1,27,5,1,2,2,3,2,5.32
"14784",1,18,7,2,2,3,3,2,1.46
"14785",1,78,8,3,1,2,1,2,4.4
"14786",1,28,6,2,2,2,2,3,0.71
"14787",1,69,1,2,2,1,3,1,6.1
"14788",2,45,8,1,2,2,2,2,2.56
"14789",1,56,2,3,2,3,3,2,2.23
"14790",2,40,5,2,2,2,1,2,4.17
"14791",1,24,0,1,2,4,3,1,2.81
"14792",2,43,9,2,1,1,2,2,3.63
"14793",2,60,1,3,1,1,1,2,2.94
"14794",2,42,0,3,1,3,1,2,0.11
"14795",2,43,6,1,1,2,1,2,4.16
"14796",2,50,1,1,1,3,1,2,3
"14797",1,55,2,2,2,2,3,1,4.71
"14798",1,66,2,2,1,3,3,3,4.72
"14799",2,18,2,1,1,4,1,2,2.85
"14800",2,41,8,1,2,4,3,1,3.54
"14801",2,70,5,2,1,1,3,2,3.67
"14802",2,35,10,3,2,2,2,2,3
"14803",2,50,3,1,2,1,1,2,3.53
"14804",1,35,7,3,2,2,3,2,1.79
"14805",1,51,7,4,1,2,2,1,2.26
"14806",2,54,4,3,2,2,3,2,2.55
"14807",2,46,0,4,2,3,2,1,2.96
"14808",2,32,2,3,2,2,2,3,3.61
"14809",2,24,3,2,2,4,3,3,1.73
"14810",1,41,6,2,2,1,1,2,3.03
"14811",1,43,2,3,2,2,3,3,3.83
"14812",2,59,3,1,2,3,3,1,5.35
"14813",2,36,0,2,2,1,3,1,1.7
"14814",2,65,7,1,2,1,1,2,4.16
"14815",1,28,4,3,1,1,2,2,2.91
"14816",2,51,3,1,2,4,3,1,6.11
"14817",2,40,5,4,1,3,2,1,3.51
"14818",2,56,5,2,2,1,3,1,3.36
"14819",2,45,7,3,2,3,2,2,3.49
"14820",2,36,4,3,1,3,1,1,3.67
"14821",1,48,2,1,2,3,1,1,2.51
"14822",1,54,4,4,2,1,3,2,5.25
"14823",1,57,5,2,1,2,1,1,3.58
"14824",1,21,6,2,2,1,3,2,4.8
"14825",1,36,4,4,2,1,2,2,4.48
"14826",2,25,4,1,2,2,3,1,0.7
"14827",1,56,5,3,2,2,3,3,1.85
"14828",2,50,6,1,1,2,3,1,1.6
"14829",1,32,9,1,2,4,3,2,1.3
"14830",1,36,1,4,2,1,3,1,3.82
"14831",2,55,4,1,2,3,3,2,4.58
"14832",1,55,2,3,2,1,2,2,4.43
"14833",2,67,3,4,2,1,3,2,1.88
"14834",1,39,1,2,2,2,3,3,4.98
"14835",1,23,4,1,2,4,3,2,3.1
"14836",1,40,11,1,2,2,3,2,1.89
"14837",1,40,6,3,2,1,3,1,4.07
"14838",2,71,7,1,2,1,1,2,1.62
"14839",1,59,2,2,2,1,3,3,1.95
"14840",1,50,7,1,2,3,3,2,1.78
"14841",2,50,10,4,2,2,3,2,2.32
"14842",1,59,3,2,2,2,2,3,2.38
"14843",2,42,3,2,1,3,3,3,1.78
"14844",2,44,5,1,2,3,3,2,1.8
"14845",1,52,7,3,2,1,3,1,2.48
"14846",2,45,2,1,2,4,3,2,2.22
"14847",1,19,5,3,1,1,3,2,3.83
"14848",1,30,9,3,2,1,3,1,5.89
"14849",1,25,6,3,2,3,2,1,0.62
"14850",1,43,4,3,2,2,3,3,1.58
"14851",1,28,3,2,2,2,3,2,4.77
"14852",1,60,5,1,1,1,3,3,3.59
"14853",1,41,0,3,1,4,3,2,6.52
"14854",1,40,4,2,1,1,2,3,0.93
"14855",1,18,3,1,2,3,3,1,2.56
"14856",2,58,3,1,2,1,3,1,4.16
"14857",2,35,4,4,1,3,3,3,2.7
"14858",1,57,0,3,2,2,2,1,6.23
"14859",2,61,5,1,1,2,3,2,0.08
"14860",1,54,3,3,2,1,2,2,3.51
"14861",2,38,9,1,2,3,1,1,0.68
"14862",2,18,4,1,2,3,3,1,3.44
"14863",1,36,1,3,1,2,3,3,3.47
"14864",2,35,4,4,1,2,1,2,2.84
"14865",1,51,0,1,2,2,2,3,5.02
"14866",2,35,8,3,2,2,3,2,3.02
"14867",1,50,0,1,1,3,3,2,1.73
"14868",2,49,5,4,1,1,2,2,4.41
"14869",2,55,6,4,2,4,3,3,3.77
"14870",1,44,3,3,2,2,2,2,1.99
"14871",2,38,3,2,2,2,3,2,3.01
"14872",1,50,9,1,1,3,2,2,4.33
"14873",2,40,7,3,2,2,1,2,3.75
"14874",2,53,6,4,1,3,1,2,1.21
"14875",1,55,3,3,1,1,3,3,1.93
"14876",1,25,3,3,1,2,1,3,3.99
"14877",2,39,1,2,2,1,1,2,2.6
"14878",1,57,3,3,2,3,3,3,4.5
"14879",1,46,4,1,2,3,3,2,1.98
"14880",2,49,1,2,2,2,3,1,2.56
"14881",2,61,4,3,1,2,2,2,0.52
"14882",1,25,1,3,2,3,3,3,0.09
"14883",2,49,5,2,2,1,3,3,1.59
"14884",1,26,3,1,2,2,3,2,0.33
"14885",1,52,7,2,2,3,3,1,2.84
"14886",1,18,1,3,2,2,2,1,0.9
"14887",1,43,11,1,2,1,3,3,6.02
"14888",1,55,2,4,1,2,3,3,3.64
"14889",2,39,6,2,2,2,1,2,1.31
"14890",1,27,4,3,1,2,1,2,0.64
"14891",2,47,5,1,1,1,1,1,1.03
"14892",2,62,2,1,1,2,3,2,1.86
"14893",2,55,6,1,2,2,3,1,0.85
"14894",2,44,6,3,2,1,2,2,3.29
"14895",1,18,9,2,2,2,2,2,2.78
"14896",1,63,7,2,2,2,2,2,4.13
"14897",2,28,6,4,1,1,2,2,1.91
"14898",1,50,5,1,2,3,2,3,3.36
"14899",2,30,6,2,2,3,3,2,3.26
"14900",1,42,5,2,2,1,3,2,4.02
"14901",2,39,9,2,1,3,3,1,2.65
"14902",2,42,8,4,2,2,3,1,2.78
"14903",2,35,5,4,1,2,2,2,2.16
"14904",1,27,7,3,2,1,3,3,2.06
"14905",2,23,3,1,2,3,1,3,3.11
"14906",1,25,8,2,2,2,3,2,4.09
"14907",1,71,4,3,1,3,3,2,1.51
"14908",2,39,2,3,1,2,3,1,3.62
"14909",2,40,1,3,2,3,3,3,3.93
"14910",2,28,8,3,2,4,3,1,0.08
"14911",1,36,5,2,1,2,3,2,2.18
"14912",1,42,4,3,1,2,3,3,3.61
"14913",2,55,7,1,1,1,3,2,4.68
"14914",2,38,10,2,1,3,2,2,0.97
"14915",1,50,7,4,2,3,3,2,3.11
"14916",1,28,7,1,1,2,3,3,1.04
"14917",1,53,7,2,1,2,3,3,4.4
"14918",2,39,5,3,2,4,3,2,3.71
"14919",1,18,5,4,2,3,3,1,4.75
"14920",1,37,2,4,2,2,3,1,3.2
"14921",1,44,3,2,2,2,2,2,5.02
"14922",2,65,7,3,1,3,3,2,2.59
"14923",1,52,9,3,1,2,3,2,2.84
"14924",1,18,1,1,2,2,3,2,0.08
"14925",1,26,10,3,2,1,1,2,2.6
"14926",2,40,4,2,2,4,3,2,3.45
"14927",2,82,5,1,2,3,3,2,2.43
"14928",2,76,7,4,2,2,3,3,1.26
"14929",1,58,3,2,1,3,2,3,3.04
"14930",1,34,2,1,1,2,3,3,0.36
"14931",1,43,6,1,2,2,3,2,2.7
"14932",2,58,0,1,2,3,1,2,5.06
"14933",2,48,4,2,2,1,1,2,3.59
"14934",1,63,8,3,1,3,3,2,3.49
"14935",1,73,7,1,2,1,1,3,3.91
"14936",1,48,5,1,2,3,3,1,4.35
"14937",2,71,4,1,2,2,3,3,4.94
"14938",1,47,6,3,2,3,3,2,3.25
"14939",2,59,2,1,2,2,2,3,5.78
"14940",1,59,9,2,2,3,2,2,2.58
"14941",2,61,4,3,2,1,2,2,3.04
"14942",1,40,13,4,1,1,2,3,5.4
"14943",2,49,3,2,2,1,3,1,2.13
"14944",2,18,7,2,2,2,2,1,5.13
"14945",1,61,0,1,2,2,3,1,5.5
"14946",1,26,8,3,2,2,3,2,3.63
"14947",1,57,7,4,2,3,3,1,3.35
"14948",1,52,4,1,2,2,2,2,3.86
"14949",1,50,7,3,2,4,2,2,3.89
"14950",1,67,0,4,1,3,1,3,3.41
"14951",2,52,6,2,2,2,1,2,5.03
"14952",1,49,4,1,2,3,3,2,1.4
"14953",1,34,2,3,1,2,1,3,4.43
"14954",2,57,4,3,1,1,1,2,3.38
"14955",1,43,5,3,2,3,3,3,5.42
"14956",1,47,6,1,2,3,1,2,1.46
"14957",2,31,7,1,2,3,2,1,1.44
"14958",2,48,5,1,1,2,3,2,3.27
"14959",2,45,6,1,1,4,3,1,2.6
"14960",2,34,4,1,2,2,2,1,1.43
"14961",1,60,6,2,2,3,3,2,7.75
"14962",2,38,8,4,1,3,3,1,2.24
"14963",1,40,6,3,1,2,1,2,1.94
"14964",2,20,3,2,2,4,3,3,2.55
"14965",1,50,8,2,1,2,1,2,3.76
"14966",1,35,7,1,2,3,1,3,2.92
"14967",1,36,4,2,1,2,3,2,3.15
"14968",1,43,2,1,2,1,3,1,1.71
"14969",1,26,4,3,2,2,3,1,3.69
"14970",1,69,0,1,2,2,3,2,0.08
"14971",1,47,5,1,1,2,1,2,4.45
"14972",2,45,6,1,2,2,3,3,1.39
"14973",1,57,5,3,1,4,3,2,4.8
"14974",1,41,2,3,2,3,3,1,0.76
"14975",1,44,6,3,2,3,3,2,3.06
"14976",1,56,5,2,2,2,3,1,2.81
"14977",1,62,6,3,1,2,3,2,3.65
"14978",1,39,4,2,2,3,2,1,4.36
"14979",1,18,6,4,2,2,3,3,0.96
"14980",2,35,5,4,2,2,1,3,0.08
"14981",1,58,6,1,2,3,1,1,3.96
"14982",2,51,4,2,2,2,2,2,2.15
"14983",2,50,5,1,2,1,3,2,3.6
"14984",1,57,5,1,1,4,3,2,2.01
"14985",2,58,8,3,1,1,1,3,3.04
"14986",1,42,0,1,1,1,3,1,1.67
"14987",2,35,3,2,2,2,3,2,3.21
"14988",2,38,4,2,1,3,3,3,3.12
"14989",1,56,4,2,1,1,3,1,4.51
"14990",1,53,6,2,2,3,3,1,1.76
"14991",2,60,3,1,2,3,2,1,2.5
"14992",2,40,3,1,2,3,2,1,3.38
"14993",1,24,6,4,2,2,3,2,3.18
"14994",1,43,2,3,2,4,3,1,1.92
"14995",1,21,5,1,1,3,3,1,3.29
"14996",2,41,5,1,1,2,3,3,2.35
"14997",2,33,8,3,1,1,2,1,1.08
"14998",1,47,7,1,2,3,2,1,3.91
"14999",2,53,1,1,1,2,3,3,2.69
"15000",1,18,8,1,1,3,3,2,2.98
"15001",1,31,2,2,2,3,2,1,1.29
"15002",1,51,9,4,2,2,3,1,5.03
"15003",2,78,3,3,2,3,1,2,3.9
"15004",2,56,5,1,2,2,1,2,3.64
"15005",2,52,6,2,2,3,3,2,2.46
"15006",2,51,3,1,1,3,1,2,5.02
"15007",1,35,3,2,1,2,3,2,4.63
"15008",1,68,4,1,2,3,3,1,2.5
"15009",1,36,8,4,2,1,3,3,2.55
"15010",2,44,7,1,2,2,3,2,3.72
"15011",2,27,7,1,1,4,3,2,3.22
"15012",1,30,8,2,2,3,3,2,3.61
"15013",1,55,6,4,1,3,2,2,0.73
"15014",2,47,3,1,1,3,1,2,4.28
"15015",2,32,6,2,1,3,3,2,0.08
"15016",1,51,1,2,2,3,1,2,1.54
"15017",1,39,5,3,2,3,1,3,4.04
"15018",2,60,8,1,2,1,3,2,5.15
"15019",2,55,7,1,2,2,3,3,2.56
"15020",1,35,7,3,2,2,2,2,5.04
"15021",1,58,4,2,1,2,2,2,1.85
"15022",2,24,1,3,2,3,3,1,2.29
"15023",1,30,7,3,2,3,3,1,3.88
"15024",1,40,5,2,2,1,3,2,2.4
"15025",2,48,0,2,2,3,1,3,2.48
"15026",2,61,8,3,2,1,3,2,2.14
"15027",1,29,2,2,2,3,3,2,5.54
"15028",1,77,2,4,1,2,3,2,1.32
"15029",1,50,8,1,1,2,3,1,2.84
"15030",1,34,6,3,1,1,3,2,5.18
"15031",2,58,1,3,2,3,3,2,3.53
"15032",1,61,6,3,2,3,3,3,1.25
"15033",2,30,8,2,1,4,3,1,4.52
"15034",2,42,3,2,2,3,3,2,1.85
"15035",2,33,1,1,2,1,3,1,4.65
"15036",1,49,6,4,2,2,3,2,0.08
"15037",1,64,8,3,2,2,3,3,4.93
"15038",1,54,5,1,2,3,3,2,5.29
"15039",1,39,2,2,2,2,3,2,2.24
"15040",1,53,6,2,1,3,3,1,3.99
"15041",2,32,4,4,1,2,3,1,3.15
"15042",1,65,2,1,2,1,3,1,4.21
"15043",1,18,9,1,2,1,3,3,3.22
"15044",2,23,3,1,2,1,3,1,1.62
"15045",1,18,0,2,2,2,3,1,3.7
"15046",1,20,7,3,1,3,3,2,2.34
"15047",1,34,1,2,2,3,2,2,3.56
"15048",1,36,6,2,2,3,3,1,4.08
"15049",1,35,7,2,2,1,2,3,5.58
"15050",1,43,5,3,1,3,3,1,4.75
"15051",2,61,4,1,2,2,3,1,2.5
"15052",2,27,5,1,2,1,2,3,4.52
"15053",1,67,7,1,2,2,3,1,4.88
"15054",2,41,4,3,1,3,2,2,2.52
"15055",2,56,0,2,1,2,3,2,3.01
"15056",2,57,5,3,1,1,3,1,1.14
"15057",1,59,2,1,2,2,3,2,3.16
"15058",2,60,2,1,1,2,3,2,1.88
"15059",1,44,4,1,2,1,1,2,2.4
"15060",2,75,3,3,1,3,3,2,1.33
"15061",2,18,6,1,1,4,1,1,5.23
"15062",1,47,3,4,1,3,1,1,3.59
"15063",2,32,6,1,2,2,3,2,3.2
"15064",2,30,7,3,1,2,3,1,4.78
"15065",1,39,8,3,2,3,3,1,1.27
"15066",2,50,1,1,2,2,3,1,0.1
"15067",1,28,6,2,2,2,3,2,2.83
"15068",2,43,9,4,2,2,3,2,0.59
"15069",1,53,6,3,2,2,3,2,2.5
"15070",2,31,5,4,1,2,1,1,2.09
"15071",2,45,2,4,2,3,3,3,3.95
"15072",1,79,6,4,2,4,3,2,4.52
"15073",1,37,6,1,1,1,3,1,4.73
"15074",2,33,2,4,2,1,3,2,5.89
"15075",2,18,0,3,1,2,3,1,4.47
"15076",2,31,1,2,1,2,1,3,6.26
"15077",2,51,6,2,2,3,3,1,0.8
"15078",2,32,7,2,1,1,3,2,2.21
"15079",1,41,5,4,1,2,3,2,2.08
"15080",1,27,7,3,2,2,1,3,3.56
"15081",1,34,10,4,2,1,3,1,3.62
"15082",2,22,9,4,1,2,3,1,2.93
"15083",2,64,6,4,2,2,1,2,3.25
"15084",1,66,2,2,2,2,2,3,1.86
"15085",1,42,6,2,1,2,3,2,2.67
"15086",1,49,5,2,2,2,2,2,3.61
"15087",1,35,10,3,2,4,3,3,1.28
"15088",2,34,3,3,1,4,2,1,3.21
"15089",1,32,7,2,1,3,2,2,2.85
"15090",1,36,7,4,1,2,3,3,2.4
"15091",1,48,9,3,2,2,3,3,4.72
"15092",1,38,5,2,2,2,1,2,3.37
"15093",1,59,1,3,2,2,2,3,5.49
"15094",2,18,2,4,2,3,3,2,3.77
"15095",1,48,5,3,2,3,2,1,3.02
"15096",2,37,7,2,2,3,3,2,2.11
"15097",1,81,4,2,2,3,3,1,1.66
"15098",2,26,5,3,2,2,2,2,0.26
"15099",1,52,0,4,1,2,2,2,4.6
"15100",1,19,1,3,2,3,3,1,2.84
"15101",1,56,4,2,1,2,3,2,5.72
"15102",2,41,2,3,2,1,2,1,4.16
"15103",1,24,8,1,2,2,3,1,0.77
"15104",2,43,6,3,2,3,3,1,4.52
"15105",1,34,6,4,2,1,2,3,2.57
"15106",2,42,8,2,1,1,3,2,0.87
"15107",1,39,7,2,1,2,3,2,3.03
"15108",2,39,6,1,2,2,3,2,4
"15109",2,35,4,1,2,3,3,2,3.13
"15110",2,40,7,1,1,1,3,2,5.17
"15111",1,41,5,4,2,3,1,1,3.09
"15112",1,30,1,1,2,3,1,2,4.01
"15113",1,47,5,2,2,3,3,3,1.56
"15114",2,35,5,3,2,2,2,2,1.87
"15115",2,42,2,1,2,2,2,1,5.03
"15116",1,45,7,2,2,1,3,2,1.84
"15117",1,68,5,3,2,3,2,1,3.26
"15118",2,52,8,2,2,3,2,2,3.1
"15119",1,43,4,2,2,3,3,1,1.78
"15120",1,45,8,1,1,2,2,1,4.27
"15121",2,44,6,1,2,4,3,1,3.57
"15122",1,36,4,4,2,1,3,2,1.21
"15123",2,36,3,2,1,3,1,3,4.12
"15124",1,30,5,2,2,2,3,1,2.75
"15125",2,47,5,1,1,3,3,2,5
"15126",2,22,4,2,1,2,3,1,4.36
"15127",1,55,3,1,1,2,3,2,0.08
"15128",1,36,6,3,2,2,3,2,3.09
"15129",1,50,5,4,2,2,3,2,3.8
"15130",1,21,4,3,2,2,2,1,1.45
"15131",1,41,6,1,2,3,3,1,1.17
"15132",1,44,6,2,1,2,2,2,4.16
"15133",1,18,4,1,2,4,3,2,2.1
"15134",2,30,7,3,2,2,3,1,3.24
"15135",1,30,4,1,2,2,3,2,3.46
"15136",1,39,7,1,2,4,3,1,3.26
"15137",2,44,6,2,2,1,1,2,4.2
"15138",2,58,7,1,2,1,3,2,2.09
"15139",2,51,2,3,2,2,3,1,2.61
"15140",1,44,8,3,2,2,3,2,4.88
"15141",2,38,4,3,1,3,3,1,4.79
"15142",1,30,0,2,2,3,2,2,4.13
"15143",1,59,1,3,1,3,3,3,4.82
"15144",1,22,0,4,1,2,2,2,1.94
"15145",2,60,4,3,2,1,1,2,3.34
"15146",1,37,5,1,1,2,2,2,1.78
"15147",2,51,6,2,2,4,2,3,2.68
"15148",2,41,3,3,2,3,3,3,4.18
"15149",1,45,0,1,1,2,1,2,4.02
"15150",1,32,3,4,2,1,2,3,2.64
"15151",2,50,6,2,2,3,3,2,2.92
"15152",2,65,0,3,1,3,1,3,4.28
"15153",2,25,5,2,1,2,3,2,4.86
"15154",1,47,2,2,2,2,1,2,3.23
"15155",2,40,6,1,1,2,3,2,2.72
"15156",2,43,4,1,2,3,3,2,1.81
"15157",1,48,8,2,2,2,1,3,0.39
"15158",1,50,9,1,2,4,3,3,2.79
"15159",1,51,12,2,2,1,1,2,1.64
"15160",2,23,3,2,2,2,3,1,4.67
"15161",2,27,4,2,2,1,2,2,0.68
"15162",1,65,9,3,1,1,3,1,3.18
"15163",2,55,5,2,2,3,3,2,3.69
"15164",2,54,7,3,2,3,3,3,6.43
"15165",2,67,4,4,2,4,3,2,1.2
"15166",2,60,9,3,2,3,1,1,2.65
"15167",2,28,11,2,2,3,3,2,4.05
"15168",1,25,2,3,1,1,3,3,3.75
"15169",2,38,3,4,2,1,1,2,3.83
"15170",2,18,6,3,1,3,3,2,4.2
"15171",2,60,5,3,1,1,2,1,4.11
"15172",1,30,2,4,2,1,3,1,2.03
"15173",1,76,6,1,2,3,1,2,2.94
"15174",1,58,3,4,2,2,2,2,0.08
"15175",1,40,1,4,2,3,3,1,4.62
"15176",1,51,6,2,1,3,3,1,2.5
"15177",2,54,8,2,2,4,3,3,4.12
"15178",2,28,5,3,2,2,1,2,2.42
"15179",1,63,7,3,2,1,2,2,0.38
"15180",1,56,6,1,2,3,3,1,4.24
"15181",1,28,7,1,2,3,3,1,2.33
"15182",1,41,10,3,1,2,2,2,2.86
"15183",1,21,1,3,2,2,3,1,3.69
"15184",1,32,0,1,2,3,2,1,4.55
"15185",2,22,3,2,2,4,3,2,2.81
"15186",1,40,7,3,2,3,2,2,2.99
"15187",2,52,2,3,2,2,2,1,4.15
"15188",1,55,8,1,2,3,2,2,0.31
"15189",1,40,2,1,2,2,2,2,0.32
"15190",2,57,3,3,1,3,3,1,2.28
"15191",1,23,8,2,2,2,3,2,5.21
"15192",2,30,7,3,2,2,3,2,5.4
"15193",1,47,3,3,2,2,3,3,3.58
"15194",1,20,7,1,2,3,1,2,2.52
"15195",2,45,6,1,1,2,3,2,0.59
"15196",1,45,9,1,1,1,3,1,4.29
"15197",1,50,5,2,1,3,2,2,0.69
"15198",1,39,7,1,2,2,2,2,3.72
"15199",1,37,9,4,1,4,3,2,3.5
"15200",1,52,6,3,1,2,3,2,5.42
"15201",1,64,4,2,2,2,1,3,4.35
"15202",1,32,6,3,2,4,3,3,3.68
"15203",2,33,7,3,1,1,2,3,4.26
"15204",1,56,4,3,1,3,1,3,4.53
"15205",1,27,13,4,2,1,1,1,3.8
"15206",1,38,5,1,1,2,3,1,0.95
"15207",1,38,7,2,2,3,3,3,3.71
"15208",1,51,8,4,1,1,3,1,0.61
"15209",2,24,2,1,2,4,2,2,5.51
"15210",1,54,11,4,2,2,3,1,5.88
"15211",1,49,2,1,2,2,2,1,1.12
"15212",2,60,3,3,2,3,3,1,0.08
"15213",1,34,9,3,2,3,2,2,3.13
"15214",1,18,4,1,2,1,3,2,4.13
"15215",2,49,1,3,2,2,1,1,1.82
"15216",1,29,7,3,1,3,1,2,3.71
"15217",1,60,8,2,2,3,3,1,3.11
"15218",2,48,0,2,2,3,3,3,2.07
"15219",2,57,10,2,1,4,2,1,2.61
"15220",1,39,0,2,2,2,1,3,4.73
"15221",1,59,5,3,2,3,3,2,5.45
"15222",2,18,5,2,1,3,1,2,2.41
"15223",2,42,4,3,1,3,2,2,6.75
"15224",2,57,9,3,2,3,3,3,5.27
"15225",1,60,7,4,2,1,2,2,3.93
"15226",1,59,3,3,1,3,3,1,2.37
"15227",2,44,4,3,1,1,3,3,0.83
"15228",1,56,8,3,2,3,1,2,4.42
"15229",1,59,7,1,2,2,2,3,0.35
"15230",2,20,4,3,2,3,3,2,3.43
"15231",1,43,1,1,2,2,3,2,0.08
"15232",1,32,7,1,2,2,3,1,3.03
"15233",1,30,6,2,2,2,2,2,2.22
